@relation R_data_frame

@attribute Year numeric
@attribute Month numeric
@attribute DayofMonth numeric
@attribute DayOfWeek numeric
@attribute UniqueCarrier {9E,AA,CO,DL,EV,F9,FL,MQ,NW,OH,OO,UA,US,XE,YV}
@attribute CRSArrTime numeric
@attribute CRSDepTime numeric
@attribute CRSElapsedTime numeric
@attribute Origin {ABE,ABQ,ABY,ACY,AEX,AGS,ALB,ATW,AUS,AVL,AVP,BDL,BGR,BHM,BMI,BNA,BOS,BQK,BTR,BTV,BUF,BWI,BZN,CAE,CAK,CHA,CHO,CHS,CID,CLE,CLT,CMH,COS,CRP,CRW,CSG,CVG,DAB,DAY,DCA,DEN,DFW,DHN,DSM,DTW,EGE,ELP,EVV,EWN,EWR,EYW,FAY,FLL,FLO,FNT,FSD,FSM,FWA,GNV,GPT,GRB,GRK,GRR,GSO,GSP,GTR,HDN,HHH,HNL,HOU,HPN,HSV,IAD,IAH,ICT,ILM,IND,ISP,JAC,JAN,JAX,JFK,LAS,LAX,LEX,LFT,LGA,LIT,LYH,MCI,MCN,MCO,MDT,MDW,MEI,MEM,MFE,MGM,MHT,MIA,MKE,MLB,MLI,MLU,MOB,MSN,MSP,MSY,MTJ,MYR,OAJ,OAK,OKC,OMA,ONT,ORD,ORF,PBI,PDX,PFN,PHF,PHL,PHX,PIA,PIT,PNS,PVD,PWM,RDU,RIC,RNO,ROA,ROC,RSW,SAN,SAT,SAV,SBN,SCE,SDF,SEA,SFO,SGF,SHV,SJC,SJU,SLC,SMF,SNA,SRQ,STL,STT,STX,SWF,SYR,TLH,TOL,TPA,TRI,TUL,TUP,TUS,TYS,VLD,VPS,XNA}
@attribute Distance numeric
@attribute ValueToPredict {before_time,delayed,on_time}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
2008,1,5,6,EV,1220,1120,60,VLD,208,?,4783,7880
2008,1,5,6,DL,1344,1120,144,EWR,745,?,4784,7880
2008,1,5,6,DL,1128,1017,71,JAX,270,on_time,4712,7880
2008,1,5,6,EV,1355,1121,154,SWF,784,?,4785,7881
2008,1,5,6,EV,1139,1035,64,GSP,153,before_time,4732,7881
2008,1,5,6,NW,1352,1022,150,MSP,906,?,4786,7882
2008,1,5,6,EV,1327,1023,124,ICT,781,?,4787,7883
2008,1,5,6,FL,1237,1023,74,GPT,352,?,4788,7883
2008,1,5,6,DL,1129,600,209,PHX,1587,on_time,4595,7883
2008,1,5,6,AA,1015,815,120,MIA,595,delayed,4611,7884
2008,1,5,6,OO,1122,630,172,COS,1185,on_time,4632,7884
2008,1,5,6,DL,1140,940,120,MIA,595,before_time,4681,7884
2008,1,5,6,EV,1215,1125,50,CHA,106,?,4789,7885
2008,1,5,6,DL,1324,1125,119,FLL,581,?,4790,7885
2008,1,5,6,DL,1147,900,167,LGA,761,before_time,4652,7885
2008,1,5,6,DL,1132,1000,92,MCO,403,on_time,4700,7885
2008,1,5,6,DL,1137,600,217,SLC,1589,before_time,4599,7886
2008,1,5,6,EV,1137,944,113,CLE,554,before_time,4683,7886
2008,1,5,6,EV,1315,1027,108,TUL,674,?,4791,7887
2008,1,5,6,EV,1248,1028,80,MEM,332,?,4792,7888
2008,1,5,6,DL,1139,940,119,BWI,576,on_time,4682,7889
2008,1,5,6,US,1348,1130,138,PHL,665,?,4793,7890
2008,1,5,6,EV,1407,1130,157,HPN,780,?,4794,7890
2008,1,5,6,DL,1545,830,255,LAX,1946,?,4795,7890
2008,1,5,6,DL,1241,1130,71,JAX,270,?,4796,7890
2008,1,5,6,DL,1142,1020,82,CLT,227,before_time,4716,7890
2008,1,5,6,FL,1322,1131,111,DCA,547,?,4797,7891
2008,1,5,6,FL,1303,1133,90,IND,432,?,4798,7893
2008,1,5,6,DL,1133,805,148,MSP,906,on_time,4658,7893
2008,1,5,6,EV,1106,830,96,SHV,552,delayed,4670,7893
2008,1,5,6,OH,1136,830,126,AUS,813,on_time,4669,7894
2008,1,5,6,DL,1158,1000,118,DCA,547,before_time,4698,7894
2008,1,5,6,EV,1343,1035,128,AUS,813,?,4799,7895
2008,1,5,6,EV,1327,1135,112,CAK,528,?,4800,7895
2008,1,5,6,EV,1250,1035,75,EVV,350,?,4801,7895
2008,1,5,6,FL,1319,1135,104,RSW,515,?,4802,7895
2008,1,5,6,CO,1327,1035,112,IAH,689,?,4803,7895
2008,1,5,6,EV,1151,1000,111,CAK,528,before_time,4694,7897
2008,1,5,6,FL,1148,1004,104,RSW,515,before_time,4704,7897
2008,1,5,6,FL,1306,1138,88,MCO,403,?,4804,7898
2008,1,5,6,EV,1144,930,74,JAN,341,on_time,4724,7899
2008,1,5,6,UA,1340,1040,120,ORD,606,?,4805,7900
2008,1,5,6,EV,1249,1140,69,CAE,191,?,4806,7900
2008,1,5,6,DL,1406,1140,146,PHL,665,?,4807,7900
2008,1,5,6,EV,1146,920,86,BTR,449,on_time,4714,7900
2008,1,5,6,EV,1144,950,54,BHM,134,on_time,4747,7900
2008,1,5,6,DL,1132,840,112,ORD,606,on_time,4679,7901
2008,1,5,6,FL,1145,1005,100,CAK,528,on_time,4706,7901
2008,1,5,6,FL,1333,1142,111,BWI,576,?,4808,7902
2008,1,5,6,DL,1340,1043,117,IAH,689,?,4809,7903
2008,1,5,6,FL,1152,700,172,DEN,1199,on_time,4650,7903
2008,1,5,6,EV,1153,920,93,STL,483,on_time,4713,7904
2008,1,5,6,EV,1338,1145,113,MYR,317,?,4810,7905
2008,1,5,6,EV,1259,1145,74,GSO,306,?,4811,7905
2008,1,5,6,DL,1249,1145,64,SAV,215,?,4812,7905
2008,1,5,6,FL,1157,1011,106,PHF,508,before_time,4709,7906
2008,1,5,6,EV,1252,1150,62,TLH,223,?,4813,7910
2008,1,5,6,EV,1208,1000,68,MOB,302,before_time,4762,7910
2008,1,5,6,EV,1206,1000,66,PNS,272,before_time,4763,7911
2008,1,5,6,DL,1159,640,199,TUS,1541,on_time,4638,7912
2008,1,5,6,FL,1350,1053,117,MKE,669,?,4814,7913
2008,1,5,6,FL,1323,1154,89,TPA,406,?,4815,7914
2008,1,5,6,NW,1136,915,81,MEM,332,delayed,4710,7914
2008,1,5,6,FL,1200,1056,64,SAV,215,on_time,4758,7914
2008,1,5,6,EV,1249,1155,54,TYS,152,?,4816,7915
2008,1,5,6,EV,1330,1155,95,OAJ,399,?,4817,7915
2008,1,5,6,DL,1352,1155,117,DCA,547,?,4818,7915
2008,1,5,6,DL,1604,855,249,SNA,1919,?,4819,7915
2008,1,5,6,FL,1426,1156,150,LGA,761,?,4820,7916
2008,1,5,6,FL,1349,1157,112,DTW,594,?,4821,7917
2008,1,5,6,DL,902,700,122,MIA,595,delayed,4527,7917
2008,1,5,6,EV,1206,950,76,GPT,352,on_time,4745,7917
2008,1,5,6,FL,1202,954,68,PNS,272,on_time,4750,7917
2008,1,5,6,DL,1409,1058,131,SAT,874,?,4822,7918
2008,1,5,6,AA,1150,905,165,LGA,761,on_time,4657,7918
2008,1,5,6,EV,1211,945,86,LIT,453,before_time,4738,7918
2008,1,5,6,EV,1408,1059,129,OMA,821,?,4823,7919
2008,1,5,6,EV,1410,1200,130,MDT,619,?,4824,7920
2008,1,5,6,EV,1314,1100,74,JAN,341,?,4825,7920
2008,1,5,6,FL,1310,1200,70,CLT,227,?,4826,7920
2008,1,5,6,AA,1405,1100,125,DFW,732,?,4827,7920
2008,1,5,6,CO,1425,1200,145,EWR,745,?,4828,7920
2008,1,5,6,DL,1327,1200,87,MCO,403,?,4829,7920
2008,1,5,6,DL,1542,1000,222,SLC,1589,?,4830,7920
2008,1,5,6,DL,1446,1200,166,LGA,761,?,4831,7920
2008,1,5,6,DL,1359,1100,119,DFW,732,?,4832,7920
2008,1,5,6,DL,1213,1045,88,RDU,356,before_time,4744,7920
2008,1,5,6,UA,1503,1001,182,DEN,1199,?,4833,7921
2008,1,5,6,FL,1409,1202,127,PHL,665,?,4834,7922
2008,1,5,6,FL,1421,1203,138,EWR,745,?,4835,7923
2008,1,5,6,DL,1202,1005,117,FLL,581,on_time,4708,7923
2008,1,5,6,FL,1208,1026,102,PIT,526,on_time,4721,7923
2008,1,5,6,DL,1217,1030,107,PIT,526,before_time,4730,7923
2008,1,5,6,US,1555,1004,231,PHX,1587,?,4836,7924
2008,1,5,6,FL,1332,1204,88,MCO,403,?,4837,7924
2008,1,5,6,EV,1219,1115,64,TRI,227,before_time,4777,7925
2008,1,5,6,DL,1211,1026,105,RSW,515,on_time,4723,7926
2008,1,5,6,FL,1200,1051,69,JAX,270,on_time,4749,7926
2008,1,5,6,EV,1211,1030,101,GNV,300,on_time,4725,7928
2008,1,5,6,EV,1410,1209,121,EYW,646,?,4838,7929
2008,1,5,6,FL,1411,1109,122,DFW,732,?,4839,7929
2008,1,5,6,OH,1402,1210,112,CLE,554,?,4840,7930
2008,1,5,6,EV,1333,1110,83,PFN,247,?,4841,7930
2008,1,5,6,EV,1352,1110,102,SGF,563,?,4842,7930
2008,1,5,6,FL,1222,952,150,LGA,761,on_time,4689,7932
2008,1,5,6,DL,1217,1030,107,PBI,545,on_time,4728,7932
2008,1,5,6,EV,1225,1100,85,SDF,321,before_time,4760,7932
2008,1,5,6,EV,1401,1214,107,PIT,526,?,4843,7934
2008,1,5,6,EV,1215,1125,50,CHA,106,on_time,4789,7934
2008,1,5,6,OH,1406,1115,111,MDW,590,?,4844,7935
2008,1,5,6,EV,1319,1115,64,VPS,264,?,4845,7935
2008,1,5,6,EV,1335,1215,80,SDF,321,?,4846,7935
2008,1,5,6,DL,1229,1055,94,TPA,406,before_time,4757,7935
2008,1,5,6,DL,1239,1000,159,EWR,745,before_time,4701,7936
2008,1,5,6,EV,1234,1100,94,SRQ,445,before_time,4764,7936
2008,1,5,6,FL,1221,1111,70,CHS,259,on_time,4775,7936
2008,1,5,6,FL,1221,1031,110,FLL,581,on_time,4731,7937
2008,1,5,6,EV,1225,1050,95,IND,432,on_time,4746,7937
2008,1,5,6,DL,1234,745,169,DEN,1199,before_time,4686,7938
2008,1,5,6,EV,1233,1110,83,FAY,331,before_time,4773,7938
2008,1,5,6,EV,1220,1120,60,VLD,208,on_time,4783,7938
2008,1,5,6,DL,1335,1219,76,CLT,227,?,4847,7939
2008,1,5,6,EV,1324,1220,64,AGS,143,?,4848,7940
2008,1,5,6,EV,1419,1120,119,MLI,633,?,4849,7940
2008,1,5,6,EV,1418,1220,118,RIC,481,?,4850,7940
2008,1,5,6,EV,1359,1120,99,LFT,503,?,4851,7940
2008,1,5,6,EV,1408,1120,108,PIA,564,?,4852,7940
2008,1,5,6,EV,1436,1220,136,FNT,644,?,4853,7940
2008,1,5,6,FL,1400,1220,100,CAK,528,?,4854,7940
2008,1,5,6,FL,1415,1120,115,HOU,696,?,4855,7940
2008,1,5,6,AA,1420,1120,120,ORD,606,?,4856,7940
2008,1,5,6,DL,1516,1220,176,BOS,946,?,4857,7940
2008,1,5,6,DL,1355,1220,95,TPA,406,?,4858,7940
2008,1,5,6,DL,1410,1220,110,RSW,515,?,4859,7940
2008,1,5,6,DL,1227,954,153,PHL,665,on_time,4691,7940
2008,1,5,6,FL,1415,1221,114,MIA,595,?,4860,7941
2008,1,5,6,EV,1233,1100,93,MLB,443,before_time,4765,7941
2008,1,5,6,DL,1235,1000,155,BDL,859,before_time,4702,7942
2008,1,5,6,EV,1218,1015,63,BNA,214,on_time,4778,7942
2008,1,5,6,FL,1216,1022,114,MIA,595,on_time,4717,7943
2008,1,5,6,FL,1228,1100,88,MCO,403,on_time,4766,7943
2008,1,5,6,EV,1243,1045,118,IAD,533,before_time,4737,7944
2008,1,5,6,EV,1359,1225,94,HHH,239,?,4861,7945
2008,1,5,6,EV,1352,1225,87,ROA,357,?,4862,7945
2008,1,5,6,F9,1517,1025,172,DEN,1199,?,4863,7945
2008,1,5,6,DL,1400,1225,95,CVG,373,?,4864,7945
2008,1,5,6,DL,1506,1225,161,BDL,859,?,4865,7945
2008,1,5,6,DL,1405,1225,100,DAY,432,?,4866,7945
2008,1,5,6,DL,1354,1225,89,RDU,356,?,4867,7945
2008,1,5,6,OO,1234,1025,129,BUF,712,on_time,4719,7945
2008,1,5,6,EV,1322,1126,56,BHM,134,?,4868,7946
2008,1,5,6,EV,1345,1226,79,GNV,300,?,4869,7946
2008,1,5,6,FL,1417,1226,111,DCA,547,?,4870,7946
2008,1,5,6,EV,1326,1227,59,AVL,164,?,4871,7947
2008,1,5,6,FL,1237,1023,74,GPT,352,on_time,4788,7947
2008,1,5,6,DL,1241,1130,71,JAX,270,before_time,4796,7948
2008,1,5,6,DL,1250,1000,170,LGA,761,before_time,4699,7949
2008,1,5,6,EV,1421,1230,111,PHF,508,?,4872,7950
2008,1,5,6,DL,1426,1230,116,IAD,533,?,4873,7950
2008,1,5,6,DL,1429,1230,119,FLL,581,?,4874,7950
2008,1,5,6,DL,1430,1130,120,MCI,692,?,4875,7950
2008,1,5,6,EV,1254,1100,114,ORF,516,before_time,4761,7950
2008,1,5,6,DL,1238,740,178,ABQ,1269,on_time,4680,7951
2008,1,5,6,FL,1203,1022,101,RIC,481,delayed,4718,7952
2008,1,5,6,EV,1530,1233,177,PVD,903,?,4876,7953
2008,1,5,6,DL,1254,715,219,PHX,1587,before_time,4664,7954
2008,1,5,6,EV,1250,1035,75,EVV,350,before_time,4801,7954
2008,1,5,6,EV,1408,1235,93,ILM,377,?,4877,7955
2008,1,5,6,EV,1442,1235,127,SBN,566,?,4878,7955
2008,1,5,6,DL,1247,945,242,SJU,1547,before_time,4642,7956
2008,1,5,6,NW,1226,1026,120,DTW,594,on_time,4722,7956
2008,1,5,6,EV,1248,1028,80,MEM,332,before_time,4792,7956
2008,1,5,6,FL,1359,1137,82,MSY,425,?,4879,7957
2008,1,5,6,FL,1422,1238,104,RSW,515,?,4880,7958
2008,1,5,6,DL,1249,1145,64,SAV,215,before_time,4812,7958
2008,1,5,6,FL,1227,941,106,MDW,590,delayed,4735,7959
2008,1,5,6,OO,1440,1140,120,HOU,696,?,4881,7960
2008,1,5,6,EV,1531,1240,171,MHT,952,?,4882,7960
2008,1,5,6,EV,1356,1140,76,GPT,352,?,4883,7960
2008,1,5,6,EV,1357,1240,77,CHS,259,?,4884,7960
2008,1,5,6,FL,1427,1240,107,IAD,533,?,4885,7960
2008,1,5,6,DL,1415,1240,95,IND,432,?,4886,7960
2008,1,5,6,EV,1351,1142,69,BNA,214,?,4887,7962
2008,1,5,6,EV,1259,1145,74,GSO,306,before_time,4811,7963
2008,1,5,6,DL,1457,1244,133,BUF,712,?,4888,7964
2008,1,5,6,OO,1445,1145,120,ORD,606,?,4889,7965
2008,1,5,6,EV,1449,1145,124,DSM,743,?,4890,7965
2008,1,5,6,EV,1357,1145,72,MOB,302,?,4891,7965
2008,1,5,6,EV,1452,1145,127,ATW,765,?,4892,7965
2008,1,5,6,EV,1545,1245,180,PWM,1027,?,4893,7965
2008,1,5,6,DL,1250,1054,116,BWI,576,on_time,4751,7965
2008,1,5,6,DL,1227,1100,87,MCO,403,delayed,4770,7965
2008,1,5,6,DL,1639,946,233,LAS,1747,?,4894,7966
2008,1,5,6,EV,1249,1140,69,CAE,191,on_time,4806,7966
2008,1,5,6,DL,1539,1047,172,DEN,1199,?,4895,7967
2008,1,5,6,DL,1254,1100,114,DCA,547,on_time,4768,7967
2008,1,5,6,EV,1340,1148,52,MGM,147,?,4896,7968
2008,1,5,6,FL,1237,942,115,HOU,696,delayed,4736,7969
2008,1,5,6,DL,1254,1055,119,MIA,595,on_time,4755,7969
2008,1,5,6,EV,1410,1250,80,DAB,366,?,4897,7970
2008,1,5,6,EV,1403,1150,73,PNS,272,?,4898,7970
2008,1,5,6,DL,1352,1250,62,SAV,215,?,4899,7970
2008,1,5,6,FL,1255,1050,125,BUF,712,on_time,4748,7970
2008,1,5,6,EV,1253,955,118,MKE,669,on_time,4752,7970
2008,1,5,6,MQ,1245,945,120,ORD,606,on_time,4739,7971
2008,1,5,6,DL,1300,1114,106,RIC,481,on_time,4776,7971
2008,1,5,6,EV,1252,1150,62,TLH,223,on_time,4813,7971
2008,1,5,6,EV,1501,1155,126,OKC,761,?,4900,7975
2008,1,5,6,EV,1355,1155,60,HSV,151,?,4901,7975
2008,1,5,6,EV,1446,1155,111,BMI,533,?,4902,7975
2008,1,5,6,DL,1449,1255,114,DCA,547,?,4903,7975
2008,1,5,6,FL,1454,1257,117,DTW,594,?,4904,7977
2008,1,5,6,DL,1307,1010,117,MCI,692,on_time,4774,7977
2008,1,5,6,DL,1537,1259,158,LGA,761,?,4905,7979
2008,1,5,6,DL,1249,955,114,ORD,606,on_time,4756,7979
2008,1,5,6,OH,1431,1200,91,BTR,449,?,4906,7980
2008,1,5,6,EV,1527,1300,147,SYR,793,?,4907,7980
2008,1,5,6,EV,1525,1300,145,AVP,714,?,4908,7980
2008,1,5,6,FL,1428,1300,88,MCO,403,?,4909,7980
2008,1,5,6,DL,1430,1300,90,MCO,403,?,4910,7980
2008,1,5,6,FL,1306,1138,88,MCO,403,on_time,4804,7980
2008,1,5,6,FL,1450,1201,109,MLI,633,?,4911,7981
2008,1,5,6,FL,1303,1133,90,IND,432,on_time,4798,7981
2008,1,5,6,EV,1249,1155,54,TYS,152,delayed,4816,7981
2008,1,5,6,FL,1313,1055,138,EWR,745,before_time,4753,7982
2008,1,5,6,EV,1319,1115,64,VPS,264,before_time,4845,7982
2008,1,5,6,EV,1408,1303,65,CAE,191,?,4912,7983
2008,1,5,6,DL,1530,1303,147,PHL,665,?,4913,7983
2008,1,5,6,DL,1304,1015,169,BOS,946,on_time,4711,7983
2008,1,5,6,EV,1314,1100,74,JAN,341,on_time,4825,7984
2008,1,5,6,DL,1456,1305,111,PBI,545,?,4914,7985
2008,1,5,6,DL,1515,1205,130,DFW,732,?,4915,7985
2008,1,5,6,DL,1316,630,226,LAS,1747,before_time,4673,7985
2008,1,5,6,EV,1542,1206,156,MSP,906,?,4916,7986
2008,1,5,6,AA,1320,1015,125,DFW,732,before_time,4781,7986
2008,1,5,6,FL,1511,1307,124,FNT,644,?,4917,7987
2008,1,5,6,EV,1313,1040,153,SYR,793,on_time,4734,7987
2008,1,5,6,FL,1323,1154,89,TPA,406,before_time,4815,7987
2008,1,5,6,EV,1326,1000,146,MSP,906,before_time,4759,7989
2008,1,5,6,EV,1241,1005,96,SHV,552,delayed,4771,7989
2008,1,5,6,EV,1414,1210,64,GTR,241,?,4918,7990
2008,1,5,6,EV,1442,1310,92,MLB,443,?,4919,7990
2008,1,5,6,FL,1359,800,239,PHX,1587,before_time,4696,7990
2008,1,5,6,AA,1315,1115,120,MIA,595,on_time,4780,7990
2008,1,5,6,FL,1322,1131,111,DCA,547,before_time,4797,7990
2008,1,5,6,FL,1319,1135,104,RSW,515,on_time,4802,7990
2008,1,5,6,DL,1450,1312,98,SRQ,445,?,4920,7992
2008,1,5,6,FL,1543,1313,150,LGA,761,?,4921,7993
2008,1,5,6,FL,1455,1313,102,PIT,526,?,4922,7993
2008,1,5,6,EV,1327,1023,124,ICT,781,before_time,4787,7993
2008,1,5,6,EV,1315,1027,108,TUL,674,on_time,4791,7994
2008,1,5,6,FL,1310,1200,70,CLT,227,on_time,4826,7994
2008,1,5,6,EV,1406,1315,51,CHA,106,?,4923,7995
2008,1,5,6,EV,1327,1135,112,CAK,528,before_time,4800,7996
2008,1,5,6,EV,1523,1218,125,AUS,813,?,4924,7998
2008,1,5,6,FL,1339,1109,150,LGA,761,before_time,4772,7998
2008,1,5,6,EV,1322,1126,56,BHM,134,on_time,4868,7998
2008,1,5,6,EV,1337,1115,142,ROC,749,before_time,4779,7999
2008,1,5,6,EV,1333,1110,83,PFN,247,before_time,4841,7999
2008,1,5,6,EV,1419,1320,59,TYS,152,?,4925,8000
2008,1,5,6,EV,1449,1320,89,FAY,331,?,4926,8000
2008,1,5,6,DL,1617,1320,177,BOS,946,?,4927,8000
2008,1,5,6,DL,1520,1320,120,MIA,595,?,4928,8000
2008,1,5,6,DL,1344,1120,144,EWR,745,before_time,4784,8000
2008,1,5,6,EV,1330,1155,95,OAJ,399,on_time,4817,8000
2008,1,5,6,EV,1449,1321,88,CRW,363,?,4929,8001
2008,1,5,6,DL,1324,1125,119,FLL,581,on_time,4790,8001
2008,1,5,6,EV,1324,1220,64,AGS,143,on_time,4848,8001
2008,1,5,6,CO,1327,1035,112,IAH,689,on_time,4803,8002
2008,1,5,6,EV,1437,1224,73,EVV,350,?,4930,8004
2008,1,5,6,DL,1335,1219,76,CLT,227,before_time,4847,8004
2008,1,5,6,EV,1451,1225,86,MLU,448,?,4931,8005
2008,1,5,6,DL,1630,1125,185,ABQ,1269,?,4932,8005
2008,1,5,6,EV,1512,1226,106,XNA,589,?,4933,8006
2008,1,5,6,FL,1528,1226,122,ICT,781,?,4934,8006
2008,1,5,6,DL,1340,1043,117,IAH,689,before_time,4809,8006
2008,1,5,6,EV,1457,1227,90,MSY,425,?,4935,8007
2008,1,5,6,FL,1522,1227,115,MCI,692,?,4936,8007
2008,1,5,6,OH,1604,1328,156,JFK,760,?,4937,8008
2008,1,5,6,EV,1519,1328,111,CAK,528,?,4938,8008
2008,1,5,6,FL,1519,1329,110,FLL,581,?,4939,8009
2008,1,5,6,DL,1345,1100,165,LGA,761,before_time,4769,8009
2008,1,5,6,EV,1326,1227,59,AVL,164,on_time,4871,8009
2008,1,5,6,EV,1444,1230,74,JAN,341,?,4940,8010
2008,1,5,6,FL,1622,1130,172,DEN,1199,?,4941,8010
2008,1,5,6,DL,1443,1330,73,JAX,270,?,4942,8010
2008,1,5,6,EV,1338,1145,113,MYR,317,on_time,4810,8010
2008,1,5,6,EV,1352,1110,102,SGF,563,before_time,4842,8010
2008,1,5,6,FL,1523,1232,111,MDW,590,?,4943,8012
2008,1,5,6,DL,1324,610,254,LAX,1946,on_time,4661,8012
2008,1,5,6,EV,1323,1116,127,DTW,594,on_time,4782,8012
2008,1,5,6,US,1348,1130,138,PHL,665,before_time,4793,8012
2008,1,5,6,DL,1327,1200,87,MCO,403,on_time,4829,8013
2008,1,5,6,EV,1343,1035,128,AUS,813,on_time,4799,8014
2008,1,5,6,FL,1332,1204,88,MCO,403,on_time,4837,8014
2008,1,5,6,EV,1543,1235,128,GRK,803,?,4944,8015
2008,1,5,6,EV,1439,1235,64,VPS,264,?,4945,8015
2008,1,5,6,EV,1514,1235,99,SHV,552,?,4946,8015
2008,1,5,6,DL,1525,1335,110,PIT,526,?,4947,8015
2008,1,5,6,FL,1350,1053,117,MKE,669,before_time,4814,8015
2008,1,5,6,NW,1542,1337,125,DTW,594,?,4948,8017
2008,1,5,6,DL,1354,620,274,SFO,2139,before_time,4667,8018
2008,1,5,6,EV,1335,1215,80,SDF,321,on_time,4846,8018
2008,1,5,6,EV,1352,1225,87,ROA,357,before_time,4862,8018
2008,1,5,6,EV,1359,1225,94,HHH,239,before_time,4861,8019
2008,1,5,6,UA,1819,1040,279,SFO,2139,?,4949,8020
2008,1,5,6,EV,1431,1340,51,CSG,83,?,4950,8020
2008,1,5,6,DL,1715,1140,215,SLC,1589,?,4951,8020
2008,1,5,6,DL,1635,1140,175,ELP,1282,?,4952,8020
2008,1,5,6,DL,1401,650,251,ONT,1900,before_time,4688,8020
2008,1,5,6,DL,1352,1155,117,DCA,547,before_time,4818,8021
2008,1,5,6,EV,1345,1226,79,GNV,300,on_time,4869,8021
2008,1,5,6,DL,1355,1220,95,TPA,406,before_time,4858,8022
2008,1,5,6,FL,1517,1343,94,SRQ,445,?,4953,8023
2008,1,5,6,DL,1336,600,276,SEA,2182,on_time,4653,8023
2008,1,5,6,CO,1300,1035,145,EWR,745,delayed,4733,8023
2008,1,5,6,EV,1355,1155,60,HSV,151,before_time,4901,8023
2008,1,5,6,FL,1523,1244,99,BMI,533,?,4954,8024
2008,1,5,6,EV,1355,1121,154,SWF,784,before_time,4785,8024
2008,1,5,6,CO,1539,1245,114,IAH,689,?,4955,8025
2008,1,5,6,EV,1351,1142,69,BNA,214,on_time,4887,8025
2008,1,5,6,FL,1359,1137,82,MSY,425,before_time,4879,8026
2008,1,5,6,EV,1418,1220,118,RIC,481,before_time,4850,8027
2008,1,5,6,FL,1400,1220,100,CAK,528,before_time,4854,8028
2008,1,5,6,EV,1356,1140,76,GPT,352,on_time,4883,8029
2008,1,5,6,9E,1550,1250,120,HOU,696,?,4956,8030
2008,1,5,6,DL,1520,1350,90,TPA,406,?,4957,8030
2008,1,5,6,9E,1205,905,120,HOU,696,delayed,4707,8030
2008,1,5,6,EV,1407,1130,157,HPN,780,before_time,4794,8030
2008,1,5,6,DL,1400,630,270,PDX,2172,on_time,4675,8032
2008,1,5,6,DL,1359,1100,119,DFW,732,on_time,4832,8032
2008,1,5,6,EV,1408,1235,93,ILM,377,before_time,4877,8032
2008,1,5,6,EV,1357,1145,72,MOB,302,on_time,4891,8032
2008,1,5,6,DL,1341,630,251,SAN,1891,delayed,4672,8034
2008,1,5,6,XE,1631,1355,156,EWR,745,?,4958,8035
2008,1,5,6,EV,1609,1255,134,OMA,821,?,4959,8035
2008,1,5,6,DL,1555,1355,120,DCA,547,?,4960,8035
2008,1,5,6,DL,1555,1355,120,FLL,581,?,4961,8035
2008,1,5,6,DL,1458,1355,63,GSP,153,?,4962,8035
2008,1,5,6,DL,1745,1055,230,LAS,1747,?,4963,8035
2008,1,5,6,FL,1409,1202,127,PHL,665,before_time,4834,8035
2008,1,5,6,OH,1406,1115,111,MDW,590,before_time,4844,8035
2008,1,5,6,DL,1500,1356,64,SAV,215,?,4964,8036
2008,1,5,6,FL,1353,700,233,LAX,1946,on_time,4695,8036
2008,1,5,6,DL,1406,1140,146,PHL,665,on_time,4807,8036
2008,1,5,6,OH,1402,1210,112,CLE,554,on_time,4840,8036
2008,1,5,6,DL,1352,1250,62,SAV,215,on_time,4899,8036
2008,1,5,6,EV,1401,1214,107,PIT,526,on_time,4843,8037
2008,1,5,6,EV,1535,1359,96,TRI,227,?,4965,8039
2008,1,5,6,DL,1638,1359,159,LGA,761,?,4966,8039
2008,1,5,6,DL,1730,1159,211,PHX,1587,?,4967,8039
2008,1,5,6,DL,1355,630,265,SMF,2092,on_time,4676,8039
2008,1,5,6,FL,1349,1157,112,DTW,594,on_time,4821,8039
2008,1,5,6,DL,1405,1225,100,DAY,432,on_time,4866,8039
2008,1,5,6,EV,1506,1400,66,CAE,191,?,4968,8040
2008,1,5,6,EV,1642,1400,162,ALB,852,?,4969,8040
2008,1,5,6,EV,1512,1300,72,MOB,302,?,4970,8040
2008,1,5,6,EV,1534,1300,94,LIT,453,?,4971,8040
2008,1,5,6,FL,1605,1400,125,BUF,712,?,4972,8040
2008,1,5,6,DL,1514,1400,74,CHS,259,?,4973,8040
2008,1,5,6,NW,1352,1022,150,MSP,906,on_time,4786,8040
2008,1,5,6,DL,1409,1058,131,SAT,874,on_time,4822,8040
2008,1,5,6,FL,1411,1109,122,DFW,732,before_time,4839,8040
2008,1,5,6,DL,1354,1225,89,RDU,356,on_time,4867,8040
2008,1,5,6,EV,1403,1150,73,PNS,272,on_time,4898,8040
2008,1,5,6,FL,1631,1401,150,LGA,761,?,4974,8041
2008,1,5,6,AA,1405,1100,125,DFW,732,on_time,4827,8041
2008,1,5,6,DL,1400,1225,95,CVG,373,on_time,4864,8041
2008,1,5,6,EV,1357,1240,77,CHS,259,on_time,4884,8041
2008,1,5,6,FL,1422,1238,104,RSW,515,before_time,4880,8044
2008,1,5,6,EV,1548,1305,103,FSM,579,?,4975,8045
2008,1,5,6,DL,1540,1405,95,MCO,403,?,4976,8045
2008,1,5,6,DL,1409,645,264,SNA,1919,on_time,4687,8045
2008,1,5,6,EV,1410,1200,130,MDT,619,on_time,4824,8045
2008,1,5,6,EV,1410,1209,121,EYW,646,on_time,4838,8046
