@relation R_data_frame

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
110057.722001,0,47,level4,car13,zipcode1,135000,2,164271.428702,?,4947,4947
73244.095509,0,71,level1,car14,zipcode9,88001.510486,14,357526.434181,groupB,3947,4947
55541.801022,20815.763986,23,level2,car18,zipcode4,135000,3,291891.636132,?,4948,4948
96216.151304,0,49,level2,car18,zipcode5,135000,26,490430.287554,groupA,3948,4948
51284.08333,68567.644507,30,level2,car2,zipcode7,135000,15,233067.400688,?,4949,4949
22854.242095,66152.441552,72,level2,car6,zipcode2,135000,20,321523.487845,groupA,3949,4949
124154.140077,0,46,level1,car18,zipcode4,135000,8,245915.512668,?,4950,4950
79691.357895,0,77,level1,car5,zipcode7,135000,9,185835.883246,groupB,3950,4950
56143.052457,75000,70,level1,car12,zipcode8,135000,1,106609.326722,?,4951,4951
36660.275569,59428.34174,33,level4,car17,zipcode7,135000,4,87946.125846,groupB,3951,4951
131528.995311,0,43,level4,car7,zipcode1,135000,1,266317.099997,?,4952,4952
30211.410747,19896.923048,41,level0,car19,zipcode5,135000,11,481293.521302,groupB,3952,4952
108929.222392,0,76,level2,car13,zipcode6,135000,24,72663.81217,?,4953,4953
36980.262815,28145.131741,61,level1,car18,zipcode1,135000,26,249542.592459,groupA,3953,4953
47742.380694,18770.329102,27,level3,car18,zipcode1,135000,7,218089.200113,?,4954,4954
116690.5653,0,50,level2,car10,zipcode2,135000,29,199885.563089,groupA,3954,4954
107998.718241,0,49,level1,car5,zipcode4,135000,17,151818.319462,?,4955,4955
63876.10276,51700.856703,56,level1,car2,zipcode7,135000,12,137363.66878,groupB,3955,4955
86638.143388,0,63,level3,car1,zipcode4,135000,21,273306.698209,?,4956,4956
94375.877188,0,27,level3,car18,zipcode5,135000,27,403469.110046,groupB,3956,4956
78986.854707,0,44,level1,car12,zipcode3,135000,16,389704.415557,?,4957,4957
27301.472981,40264.107436,20,level2,car8,zipcode9,135000,4,302469.80248,groupB,3957,4957
67911.770503,29406.344079,71,level4,car13,zipcode2,135000,30,299119.091336,?,4958,4958
91129.126405,0,75,level3,car10,zipcode7,135000,26,328625.350955,groupA,3958,4958
148126.266859,0,31,level4,car12,zipcode8,103127.207009,28,333183.567565,?,4959,4959
79177.408221,0,57,level1,car9,zipcode4,135000,7,288979.198265,groupA,3959,4959
136877.842915,0,38,level1,car8,zipcode4,135000,23,106520.7604,?,4960,4960
63162.932206,58408.459619,75,level4,car1,zipcode3,135000,2,368790.388901,groupA,3960,4960
143461.651941,0,78,level0,car9,zipcode8,135000,1,176590.975337,?,4961,4961
75116.071293,0,31,level1,car9,zipcode2,135000,30,473713.365861,groupA,3961,4961
66408.482111,67528.845091,30,level1,car15,zipcode1,135000,2,260339.195416,?,4962,4962
144026.353861,0,80,level3,car16,zipcode4,135000,18,128177.845617,groupB,3962,4962
41937.841291,38512.307273,37,level1,car15,zipcode6,135000,1,29517.900505,?,4963,4963
41112.586075,46553.469142,65,level4,car19,zipcode2,135000,7,317253.544223,groupA,3963,4963
21466.788418,34613.020465,55,level2,car7,zipcode3,135000,11,227351.958868,?,4964,4964
49849.597325,66441.116035,56,level3,car19,zipcode1,135000,3,77846.630021,groupB,3964,4964
134667.377074,0,54,level4,car18,zipcode1,135000,13,51224.858459,?,4965,4965
68017.815645,59376.290965,68,level1,car9,zipcode8,135000,10,397282.619058,groupA,3965,4965
120783.717959,0,66,level4,car11,zipcode7,135000,22,281918.50504,?,4966,4966
94446.248902,0,67,level3,car8,zipcode6,135000,30,352264.61212,groupA,3966,4966
150000,0,35,level0,car15,zipcode4,135000,17,325174.291491,?,4967,4967
50763.671557,22715.176582,48,level3,car20,zipcode6,135000,6,43555.208701,groupB,3967,4967
48415.144405,59795.206385,63,level1,car1,zipcode8,135000,23,47614.023438,?,4968,4968
83858.104065,0,20,level4,car5,zipcode9,69625.920605,9,51211.422276,groupB,3968,4968
112570.127815,0,46,level4,car13,zipcode8,135000,9,87225.276931,?,4969,4969
49898.098069,73661.130275,72,level4,car12,zipcode7,135000,23,484565.214568,groupA,3969,4969
85176.929465,0,30,level3,car9,zipcode6,135000,21,40253.339824,?,4970,4970
116518.975309,0,57,level3,car19,zipcode6,135000,4,451218.942605,groupA,3970,4970
49507.191637,14179.475183,41,level0,car18,zipcode9,81899.731569,7,408629.291617,?,4971,4971
27323.5208,25669.242527,30,level0,car17,zipcode9,109207.420491,27,233145.852114,groupA,3971,4971
96005.931854,0,32,level3,car16,zipcode8,135000,25,383264.626246,?,4972,4972
136799.413928,0,25,level3,car11,zipcode6,135000,7,145469.118822,groupB,3972,4972
85029.434164,0,34,level4,car5,zipcode1,135000,4,54887.521392,?,4973,4973
39787.476025,28533.743604,36,level3,car20,zipcode8,135000,25,420736.440705,groupB,3973,4973
56788.28763,69282.456971,27,level3,car20,zipcode3,135000,8,407945.315475,?,4974,4974
73249.479433,0,27,level0,car2,zipcode2,135000,24,49875.729973,groupA,3974,4974
91115.255006,0,24,level4,car5,zipcode1,135000,15,365238.293739,?,4975,4975
122492.883056,0,24,level1,car11,zipcode9,76545.102989,3,458673.856066,groupB,3975,4975
106645.203874,0,64,level4,car2,zipcode4,135000,23,261567.132564,?,4976,4976
32963.332649,17606.388219,43,level2,car19,zipcode6,135000,2,99555.443911,groupB,3976,4976
112447.753988,0,77,level4,car6,zipcode5,135000,21,361543.977301,?,4977,4977
40408.259885,40203.873273,54,level2,car14,zipcode1,135000,24,437909.355184,groupA,3977,4977
52728.424819,32862.383568,30,level4,car2,zipcode5,135000,22,248922.486746,?,4978,4978
138993.846116,0,22,level3,car17,zipcode3,135000,19,195582.107726,groupB,3978,4978
109190.124751,0,58,level1,car3,zipcode8,135000,6,369096.348062,?,4979,4979
86187.506239,0,37,level1,car11,zipcode2,135000,22,500000,groupA,3979,4979
120612.413393,0,79,level0,car2,zipcode2,135000,1,64207.832046,?,4980,4980
94212.095112,0,67,level3,car19,zipcode8,135000,6,358181.604205,groupB,3980,4980
75327.392275,71156.06233,46,level3,car13,zipcode9,61447.641322,18,27546.188584,?,4981,4981
22766.49681,53059.045606,59,level4,car3,zipcode6,135000,10,183539.206399,groupB,3981,4981
96886.723454,0,37,level1,car14,zipcode8,135000,10,455590.618705,?,4982,4982
48225.183789,68253.62544,25,level4,car6,zipcode4,135000,23,179703.201598,groupB,3982,4982
127569.945724,0,52,level2,car4,zipcode5,135000,11,168937.178062,?,4983,4983
45520.009723,39546.357372,33,level1,car14,zipcode3,135000,13,138640.219928,groupA,3983,4983
119655.570465,0,33,level4,car5,zipcode6,135000,20,124704.557687,?,4984,4984
30372.275651,16722.784451,80,level0,car5,zipcode4,135000,10,481605.899589,groupB,3984,4984
124984.249687,0,66,level2,car13,zipcode6,135000,10,195591.9099,?,4985,4985
33167.375416,65126.594875,26,level1,car18,zipcode7,135000,3,475809.177725,groupA,3985,4985
95078.57756,0,20,level4,car11,zipcode9,85001.327265,27,173068.879033,?,4986,4986
55260.32748,43367.829155,59,level2,car7,zipcode7,135000,3,450971.85206,groupA,3986,4986
117572.141368,0,24,level4,car9,zipcode8,135000,3,356845.718131,?,4987,4987
125047.869288,0,51,level4,car7,zipcode1,135000,26,127402.972787,groupA,3987,4987
127860.58203,0,41,level4,car10,zipcode2,135000,19,1031.239496,?,4988,4988
23452.017813,71334.556083,39,level4,car14,zipcode3,135000,19,500000,groupB,3988,4988
98923.805107,0,60,level3,car6,zipcode1,135000,17,492425.039442,?,4989,4989
98288.150308,0,24,level1,car6,zipcode4,135000,24,444739.317684,groupB,3989,4989
54764.085866,62348.613075,80,level0,car4,zipcode9,135000,14,414085.818991,?,4990,4990
100862.506577,0,77,level3,car14,zipcode8,135000,26,135444.830643,groupA,3990,4990
99103.628529,0,28,level2,car13,zipcode4,135000,20,254216.051874,?,4991,4991
97336.604522,0,45,level2,car2,zipcode5,135000,15,319986.287382,groupA,3991,4991
109175.718881,0,76,level4,car19,zipcode7,135000,26,347961.657929,?,4992,4992
33926.486216,10685.457415,42,level1,car15,zipcode6,135000,20,338957.791218,groupA,3992,4992
77155.813354,0,30,level2,car1,zipcode4,135000,14,77663.588325,?,4993,4993
48236.39874,39684.273785,31,level0,car5,zipcode6,135000,16,494330.320357,groupA,3993,4993
119629.943912,0,69,level4,car8,zipcode5,135000,20,362826.633297,?,4994,4994
55803.564312,39788.06502,43,level0,car13,zipcode8,135000,20,23770.039366,groupB,3994,4994
109278.625679,0,43,level1,car9,zipcode9,114221.36568,13,406552.946548,?,4995,4995
34547.10556,18927.6536,69,level4,car15,zipcode9,112877.22464,24,178745.328735,groupA,3995,4995
55472.000605,56025.20151,30,level2,car10,zipcode9,61256.628778,10,97762.329511,?,4996,4996
121504.075193,0,49,level3,car11,zipcode7,135000,20,143317.153113,groupA,3996,4996
46469.713158,34972.253925,79,level3,car2,zipcode8,135000,17,409556.472521,?,4997,4997
63256.443774,60538.033517,54,level3,car14,zipcode8,135000,4,312240.954177,groupB,3997,4997
28468.26957,21417.741348,20,level3,car1,zipcode7,135000,23,484452.466943,?,4998,4998
113970.592993,0,26,level0,car20,zipcode7,135000,11,437179.426806,groupB,3998,4998
32912.034819,68830.615375,28,level1,car2,zipcode7,135000,27,476358.54943,?,4999,4999
82721.807123,0,55,level4,car3,zipcode8,135000,19,107806.922617,groupA,3999,4999
52973.134016,33029.786793,64,level1,car17,zipcode8,135000,18,172328.437661,?,5000,5000
146551.74576,0,66,level3,car1,zipcode1,135000,20,169312.414705,groupB,4000,5000
42499.235844,71184.127382,70,level2,car12,zipcode9,131655.814528,26,402438.291761,?,5001,5001
50400.921572,74293.580058,46,level2,car11,zipcode6,135000,27,155881.157313,groupA,4001,5001
91323.769513,0,66,level4,car19,zipcode3,135000,12,366018.024908,?,5002,5002
83159.620916,0,31,level3,car8,zipcode6,135000,11,247790.986334,groupA,4002,5002
34982.169435,54246.332885,49,level3,car7,zipcode6,135000,19,42965.565992,?,5003,5003
36771.824829,30038.657646,66,level0,car15,zipcode4,135000,2,285592.904387,groupB,4003,5003
40472.563184,36114.532043,75,level0,car6,zipcode1,135000,27,198786.720537,?,5004,5004
85900.11742,0,47,level2,car14,zipcode9,109387.234284,1,156489.803344,groupA,4004,5004
30733.966868,26347.324539,58,level4,car14,zipcode9,135000,11,71302.390368,?,5005,5005
80817.991964,0,68,level0,car18,zipcode7,135000,4,108146.337107,groupB,4005,5005
75086.73655,24113.845734,47,level0,car19,zipcode9,131744.488581,1,312646.114632,?,5006,5006
83200.496211,0,51,level0,car6,zipcode2,135000,27,437246.179959,groupA,4006,5006
100281.0959,0,41,level1,car8,zipcode3,135000,18,420908.47472,?,5007,5007
57293.900474,57086.308413,61,level3,car2,zipcode8,135000,12,254309.369163,groupA,4007,5007
90581.468498,0,43,level3,car8,zipcode9,135000,9,344700.770208,?,5008,5008
103162.115537,0,22,level0,car11,zipcode7,135000,29,20154.04327,groupA,4008,5008
145734.466315,0,45,level2,car12,zipcode1,135000,13,111536.818946,?,5009,5009
28454.159971,72325.178021,24,level2,car14,zipcode8,128883.476501,15,408854.948973,groupB,4009,5009
55884.201313,54066.782991,24,level0,car13,zipcode3,135000,27,299528.130953,?,5010,5010
146243.304671,0,36,level1,car16,zipcode2,135000,12,8154.669546,groupB,4010,5010
128299.044449,0,28,level3,car13,zipcode2,135000,30,174588.254441,?,5011,5011
113220.938231,0,59,level3,car18,zipcode6,135000,14,322310.652568,groupB,4011,5011
71606.609886,73229.26569,23,level3,car7,zipcode1,135000,17,204947.520834,?,5012,5012
84321.913336,0,40,level4,car7,zipcode8,134340.582533,21,240352.357467,groupB,4012,5012
55826.579078,22079.207131,79,level3,car7,zipcode1,135000,14,412779.035359,?,5013,5013
131473.250658,0,48,level2,car4,zipcode8,135000,25,166347.868217,groupB,4013,5013
88428.84801,0,71,level2,car18,zipcode8,135000,4,261140.786761,?,5014,5014
44978.930983,10000,51,level3,car8,zipcode3,135000,19,30226.273177,groupA,4014,5014
123341.317986,0,30,level3,car2,zipcode4,135000,9,121830.685693,?,5015,5015
33261.041895,34163.414676,74,level1,car2,zipcode3,135000,13,441965.517776,groupB,4015,5015
127895.851899,0,62,level2,car16,zipcode8,135000,17,27169.570373,?,5016,5016
81863.520392,0,60,level2,car9,zipcode3,135000,11,416360.875516,groupA,4016,5016
134439.527081,0,67,level0,car17,zipcode5,135000,10,40772.877621,?,5017,5017
72316.495827,31982.825666,68,level0,car10,zipcode4,135000,23,45951.628822,groupA,4017,5017
23624.771135,43898.596931,66,level3,car1,zipcode8,135000,17,404980.58191,?,5018,5018
138174.401951,0,24,level1,car19,zipcode8,135000,27,34065.705388,groupA,4018,5018
132026.841793,0,77,level0,car14,zipcode6,135000,28,131294.186799,?,5019,5019
48681.905547,10073.343924,33,level1,car9,zipcode4,135000,9,198048.528849,groupB,4019,5019
30052.507303,24552.594888,37,level3,car3,zipcode6,135000,5,272918.043022,?,5020,5020
64068.300407,23053.05778,33,level2,car12,zipcode5,135000,12,225367.055284,groupA,4020,5020
136007.555093,0,63,level2,car11,zipcode9,62933.142582,28,330821.583823,?,5021,5021
130494.314547,0,66,level4,car15,zipcode4,135000,21,143560.128572,groupB,4021,5021
66748.90503,25372.232011,25,level4,car18,zipcode7,135000,15,370427.307088,?,5022,5022
146356.942509,0,74,level2,car10,zipcode6,135000,10,344798.66712,groupA,4022,5022
78852.213146,0,67,level2,car9,zipcode1,135000,22,475659.935813,?,5023,5023
99339.798602,0,34,level0,car9,zipcode3,135000,26,6024.31096,groupA,4023,5023
144919.953602,0,61,level0,car9,zipcode3,135000,18,413617.234841,?,5024,5024
71182.202659,28095.067203,63,level0,car6,zipcode6,135000,7,66611.494862,groupB,4024,5024
145244.194782,0,70,level3,car12,zipcode7,135000,2,245181.235781,?,5025,5025
143112.017852,0,21,level4,car17,zipcode7,135000,7,371585.47886,groupB,4025,5025
71468.636089,52303.843676,33,level2,car5,zipcode2,135000,3,29510.594919,?,5026,5026
22237.856662,10000,50,level0,car18,zipcode8,135000,24,72425.791577,groupB,4026,5026
145028.740432,0,57,level1,car6,zipcode5,135000,14,247917.103842,?,5027,5027
71550.590603,59565.060119,31,level1,car14,zipcode1,135000,3,160777.243219,groupA,4027,5027
51907.061596,69829.43213,60,level3,car16,zipcode3,135000,10,443038.717785,?,5028,5028
86560.868083,0,55,level3,car8,zipcode8,135000,9,381447.693118,groupA,4028,5028
71133.665634,40357.360318,43,level4,car19,zipcode4,135000,3,138563.338436,?,5029,5029
75293.12778,63617.277552,44,level4,car8,zipcode4,135000,20,468251.100665,groupB,4029,5029
79893.168566,0,43,level0,car20,zipcode3,135000,8,436208.170602,?,5030,5030
140549.661872,0,74,level3,car2,zipcode4,135000,26,0,groupB,4030,5030
45625.464807,55883.683088,38,level2,car3,zipcode3,135000,30,278828.914718,?,5031,5031
95906.640614,0,44,level3,car16,zipcode5,135000,10,470045.167022,groupA,4031,5031
66339.550716,51371.435311,72,level0,car6,zipcode8,135000,14,499659.400259,?,5032,5032
93545.347006,0,22,level4,car5,zipcode5,135000,28,454962.093953,groupA,4032,5032
131728.433801,0,31,level2,car13,zipcode3,135000,12,391435.475101,?,5033,5033
79439.635801,0,27,level4,car6,zipcode8,135000,5,464938.983734,groupB,4033,5033
79487.887999,0,54,level0,car2,zipcode8,135000,8,239046.827635,?,5034,5034
39651.737212,27572.876496,76,level1,car5,zipcode7,135000,7,327289.409485,groupB,4034,5034
39924.730108,66392.084036,46,level4,car12,zipcode8,135000,30,421865.60598,?,5035,5035
141771.414169,0,65,level1,car12,zipcode3,135000,22,86210.243443,groupB,4035,5035
39421.653251,66188.803461,42,level2,car5,zipcode6,135000,14,80254.222131,?,5036,5036
41118.998133,60104.559122,25,level4,car6,zipcode2,135000,11,90189.798175,groupB,4036,5036
89699.274288,0,72,level1,car8,zipcode5,135000,28,456592.225806,?,5037,5037
93839.265422,0,70,level2,car9,zipcode4,135000,30,332445.965936,groupA,4037,5037
150000,0,72,level3,car2,zipcode3,135000,13,441587.874356,?,5038,5038
92969.625287,0,48,level0,car1,zipcode2,135000,14,171677.841698,groupA,4038,5038
40181.039808,11072.668474,51,level1,car2,zipcode3,135000,7,189876.468697,?,5039,5039
111146.53397,0,40,level1,car12,zipcode3,135000,23,484072.805611,groupA,4039,5039
94957.467151,0,48,level1,car5,zipcode6,135000,21,53211.762572,?,5040,5040
46010.784837,17754.416461,38,level4,car14,zipcode4,135000,18,130358.038084,groupB,4040,5040
121142.295642,0,70,level3,car1,zipcode7,135000,20,267059.090019,?,5041,5041
29043.432292,10000,55,level4,car19,zipcode3,135000,10,88877.867322,groupB,4041,5041
48462.360865,44039.121976,54,level4,car5,zipcode6,135000,6,430070.610099,?,5042,5042
113076.807916,0,45,level3,car16,zipcode2,135000,27,365643.433155,groupA,4042,5042
23755.237235,11389.099158,53,level1,car14,zipcode7,135000,12,218809.788438,?,5043,5043
32036.685122,72727.649863,25,level3,car4,zipcode4,135000,24,74054.9112,groupB,4043,5043
109405.172234,0,42,level4,car3,zipcode9,104426.901534,26,183113.552925,?,5044,5044
20000,51104.51422,68,level0,car3,zipcode1,135000,13,213894.258398,groupB,4044,5044
86840.084767,0,34,level3,car4,zipcode5,135000,27,24959.12297,?,5045,5045
39392.146354,75000,30,level2,car8,zipcode3,135000,15,266690.895244,groupB,4045,5045
131611.934404,0,21,level2,car5,zipcode5,135000,20,69421.594783,?,5046,5046
112852.719151,0,48,level4,car14,zipcode9,86347.275658,14,407602.740295,groupB,4046,5046
52203.322882,45815.215195,45,level4,car13,zipcode6,135000,25,186222.873549,?,5047,5047
75663.755111,0,64,level2,car11,zipcode1,135000,9,161319.189053,groupB,4047,5047
99425.923608,0,68,level3,car9,zipcode4,135000,18,233327.789677,?,5048,5048
101543.033769,0,49,level3,car6,zipcode2,135000,3,407636.077427,groupA,4048,5048
115610.684977,0,38,level0,car9,zipcode8,135000,20,232947.596686,?,5049,5049
38512.896031,15409.263797,48,level1,car10,zipcode4,135000,19,0,groupA,4049,5049
138106.144191,0,60,level4,car13,zipcode9,84105.814318,22,404617.71513,?,5050,5050
31911.460717,68022.989416,38,level1,car19,zipcode5,135000,14,72375.451379,groupB,4050,5050
100351.694415,0,26,level0,car12,zipcode8,135000,4,181510.94664,?,5051,5051
127839.567786,0,49,level3,car9,zipcode1,135000,29,395411.484339,groupB,4051,5051
87577.911222,0,40,level3,car14,zipcode8,135000,11,159052.29227,?,5052,5052
44428.605582,54226.153236,32,level3,car10,zipcode9,100494.532886,29,192674.524906,groupB,4052,5052
87820.55342,0,50,level3,car19,zipcode1,135000,24,308674.32859,?,5053,5053
126738.697564,0,28,level2,car20,zipcode9,108739.17293,7,149647.004011,groupB,4053,5053
117729.863715,0,73,level2,car12,zipcode5,135000,25,282938.28834,?,5054,5054
136683.377468,0,24,level1,car8,zipcode5,135000,27,212461.551561,groupA,4054,5054
45627.241059,12969.864502,31,level3,car20,zipcode2,135000,6,219248.535334,?,5055,5055
115630.794426,0,27,level2,car20,zipcode4,135000,8,485226.216895,groupB,4055,5055
77861.513745,0,52,level0,car4,zipcode1,135000,25,134281.996913,?,5056,5056
53883.25098,27872.783705,54,level4,car11,zipcode6,135000,10,89236.34933,groupB,4056,5056
55561.46194,33085.186435,77,level4,car13,zipcode9,73212.168859,10,160361.47107,?,5057,5057
124349.689496,0,74,level3,car3,zipcode4,135000,5,15837.370878,groupB,4057,5057
114625.019617,0,60,level0,car4,zipcode2,135000,17,56395.969548,?,5058,5058
133290.500508,0,72,level1,car9,zipcode4,135000,19,478544.755812,groupB,4058,5058
127835.432132,0,79,level4,car19,zipcode9,106059.715997,16,64301.409903,?,5059,5059
123095.005976,0,53,level4,car18,zipcode1,135000,27,205545.717,groupB,4059,5059
60884.369147,12888.148823,57,level2,car11,zipcode1,135000,17,186713.875455,?,5060,5060
112728.293982,0,70,level2,car19,zipcode6,135000,28,102089.32348,groupB,4060,5060
91778.025657,0,53,level2,car11,zipcode9,86647.170081,27,249654.409073,?,5061,5061
84079.893369,0,65,level1,car10,zipcode3,135000,17,305952.263875,groupB,4061,5061
148512.206737,0,20,level3,car18,zipcode6,135000,25,468199.671452,?,5062,5062
41013.26647,65925.12099,77,level4,car3,zipcode2,135000,19,246458.974062,groupA,4062,5062
